dhlabid,urn,title,authors,oaiid,sesamid,isbn10,city,timestamp,year,publisher,langs,subjects,ddc,genres,literaryform,doctype
200482346,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000509_126_101_1,faedrelandsvennen,,,,,Kristiansand,20000509,2000,,,,,,,digavis
200482916,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20020326_128_72_1,faedrelandsvennen,,,,,Kristiansand,20020326,2002,,,,,,,digavis
200486033,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20160801_142_175_1,faedrelandsvennen,,,,,Kristiansand,20160801,2016,,,,,,,digavis
200482978,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20020620_128_134_1,faedrelandsvennen,,,,,Kristiansand,20020620,2002,,,,,,,digavis
200485579,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150129_141_24_1,faedrelandsvennen,,,,,Kristiansand,20150129,2015,,,,,,,digavis
200482703,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20010717_127_161_1,faedrelandsvennen,,,,,Kristiansand,20010717,2001,,,,,,,digavis
200486371,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20170911_143_211_01,faedrelandsvennen,,,,,Kristiansand,20170911,2017,,,,,,,digavis
200485727,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150729_141_172_1,faedrelandsvennen,,,,,Kristiansand,20150729,2015,,,,,,,digavis
200483399,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031106_129_255_1,faedrelandsvennen,,,,,Kristiansand,20031106,2003,,,,,,,digavis
200482871,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20020201_128_26_1,faedrelandsvennen,,,,,Kristiansand,20020201,2002,,,,,,,digavis
200483404,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031112_129_260_1,faedrelandsvennen,,,,,Kristiansand,20031112,2003,,,,,,,digavis
200483765,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20050128_131_23_1,faedrelandsvennen,,,,,Kristiansand,20050128,2005,,,,,,,digavis
200482459,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000921_126_214_1,faedrelandsvennen,,,,,Kristiansand,20000921,2000,,,,,,,digavis
200483425,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031213_129_285_1,faedrelandsvennen,,,,,Kristiansand,20031213,2003,,,,,,,digavis
200484485,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070618_133_137_1,faedrelandsvennen,,,,,Kristiansand,20070618,2007,,,,,,,digavis
200484632,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071206_133_284_1,faedrelandsvennen,,,,,Kristiansand,20071206,2007,,,,,,,digavis
200484581,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071008_133_233_1,faedrelandsvennen,,,,,Kristiansand,20071008,2007,,,,,,,digavis
200484949,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20121219_138_296_1,faedrelandsvennen,,,,,Kristiansand,20121219,2012,,,,,,,digavis
200484388,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070216_133_40_1,faedrelandsvennen,,,,,Kristiansand,20070216,2007,,,,,,,digavis
200484696,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120220_0_43_1,faedrelandsvennen,,,,,Kristiansand,20120220,2012,,,,,,,digavis
200483740,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20041229_130_299_1,faedrelandsvennen,,,,,Kristiansand,20041229,2004,,,,,,,digavis
200486387,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20170929_143_227_01,faedrelandsvennen,,,,,Kristiansand,20170929,2017,,,,,,,digavis
200483512,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040327_130_74_1,faedrelandsvennen,,,,,Kristiansand,20040327,2004,,,,,,,digavis
200482461,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000923_126_216_1,faedrelandsvennen,,,,,Kristiansand,20000923,2000,,,,,,,digavis
200482678,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20010618_127_136_1,faedrelandsvennen,,,,,Kristiansand,20010618,2001,,,,,,,digavis
200485097,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20130622_139_140_1,faedrelandsvennen,,,,,Kristiansand,20130622,2013,,,,,,,digavis
200483393,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031030_129_249_1,faedrelandsvennen,,,,,Kristiansand,20031030,2003,,,,,,,digavis
200482875,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20020206_128_31_1,faedrelandsvennen,,,,,Kristiansand,20020206,2002,,,,,,,digavis
200484548,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070830_133_200_1,faedrelandsvennen,,,,,Kristiansand,20070830,2007,,,,,,,digavis
200485713,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150713_141_158_1,faedrelandsvennen,,,,,Kristiansand,20150713,2015,,,,,,,digavis
200484385,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070213_133_37_1,faedrelandsvennen,,,,,Kristiansand,20070213,2007,,,,,,,digavis
200484221,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060802_132_175_1,faedrelandsvennen,,,,,Kristiansand,20060802,2006,,,,,,,digavis
200484160,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060520_132_114_1,faedrelandsvennen,,,,,Kristiansand,20060520,2006,,,,,,,digavis
200485867,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20160112_142_9_1,faedrelandsvennen,,,,,Kristiansand,20160112,2016,,,,,,,digavis
200484944,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20121213_138_291_1,faedrelandsvennen,,,,,Kristiansand,20121213,2012,,,,,,,digavis
200482700,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20010713_127_158_1,faedrelandsvennen,,,,,Kristiansand,20010713,2001,,,,,,,digavis
200485888,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20160205_142_30_1,faedrelandsvennen,,,,,Kristiansand,20160205,2016,,,,,,,digavis
200483864,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20050601_131_122_1,faedrelandsvennen,,,,,Kristiansand,20050601,2005,,,,,,,digavis
200486005,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20160629_142_147_1,faedrelandsvennen,,,,,Kristiansand,20160629,2016,,,,,,,digavis
200483963,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20050924_131_221_1,faedrelandsvennen,,,,,Kristiansand,20050924,2005,,,,,,,digavis
200484826,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120728_138_173_1,faedrelandsvennen,,,,,Kristiansand,20120728,2012,,,,,,,digavis
200484557,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070910_133_209_1,faedrelandsvennen,,,,,Kristiansand,20070910,2007,,,,,,,digavis
200483565,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040607_130_126_1,faedrelandsvennen,,,,,Kristiansand,20040607,2004,,,,,,,digavis
200483157,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20030118_129_15_1,faedrelandsvennen,,,,,Kristiansand,20030118,2003,,,,,,,digavis
200485909,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20160301_142_51_1,faedrelandsvennen,,,,,Kristiansand,20160301,2016,,,,,,,digavis
200483574,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040617_130_136_1,faedrelandsvennen,,,,,Kristiansand,20040617,2004,,,,,,,digavis
200484747,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120424_138_98_1,faedrelandsvennen,,,,,Kristiansand,20120424,2012,,,,,,,digavis
200485505,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20141031_140_253_1,faedrelandsvennen,,,,,Kristiansand,20141031,2014,,,,,,,digavis
200483384,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031020_129_240_1,faedrelandsvennen,,,,,Kristiansand,20031020,2003,,,,,,,digavis
200484898,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20121020_138_245_1,faedrelandsvennen,,,,,Kristiansand,20121020,2012,,,,,,,digavis
200484779,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120604_138_126_1,faedrelandsvennen,,,,,Kristiansand,20120604,2012,,,,,,,digavis
200483883,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20050623_131_141_1,faedrelandsvennen,,,,,Kristiansand,20050623,2005,,,,,,,digavis
200483865,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20050602_131_123_1,faedrelandsvennen,,,,,Kristiansand,20050602,2005,,,,,,,digavis
200484765,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120516_138_117_1,faedrelandsvennen,,,,,Kristiansand,20120516,2012,,,,,,,digavis
200483514,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040330_130_76_1,faedrelandsvennen,,,,,Kristiansand,20040330,2004,,,,,,,digavis
200484319,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20061124_132_273_1,faedrelandsvennen,,,,,Kristiansand,20061124,2006,,,,,,,digavis
200483628,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040819_130_190_1,faedrelandsvennen,,,,,Kristiansand,20040819,2004,,,,,,,digavis
200482816,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20011126_127_274_1,faedrelandsvennen,,,,,Kristiansand,20011126,2001,,,,,,,digavis
200482569,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20010201_127_27_1,faedrelandsvennen,,,,,Kristiansand,20010201,2001,,,,,,,digavis
200483408,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031117_129_263_1,faedrelandsvennen,,,,,Kristiansand,20031117,2003,,,,,,,digavis
200482468,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20001002_126_223_1,faedrelandsvennen,,,,,Kristiansand,20001002,2000,,,,,,,digavis
200483113,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20021125_128_268_1,faedrelandsvennen,,,,,Kristiansand,20021125,2002,,,,,,,digavis
200482763,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20010925_127_221_1,faedrelandsvennen,,,,,Kristiansand,20010925,2001,,,,,,,digavis
200483652,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040916_130_213_1,faedrelandsvennen,,,,,Kristiansand,20040916,2004,,,,,,,digavis
200483464,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040131_130_26_1,faedrelandsvennen,,,,,Kristiansand,20040131,2004,,,,,,,digavis
200482332,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000412_126_86_1,faedrelandsvennen,,,,,Kristiansand,20000412,2000,,,,,,,digavis
200485847,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20151216_141_292_1,faedrelandsvennen,,,,,Kristiansand,20151216,2015,,,,,,,digavis
200483877,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20050616_131_135_1,faedrelandsvennen,,,,,Kristiansand,20050616,2005,,,,,,,digavis
200483114,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20021126_128_269_1,faedrelandsvennen,,,,,Kristiansand,20021126,2002,,,,,,,digavis
200483764,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20050127_131_22_1,faedrelandsvennen,,,,,Kristiansand,20050127,2005,,,,,,,digavis
200484085,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060215_132_39_1,faedrelandsvennen,,,,,Kristiansand,20060215,2006,,,,,,,digavis
200484806,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120705_138_153_1,faedrelandsvennen,,,,,Kristiansand,20120705,2012,,,,,,,digavis
200482884,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20020216_128_40_1,faedrelandsvennen,,,,,Kristiansand,20020216,2002,,,,,,,digavis
200483082,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20021019_128_237_1,faedrelandsvennen,,,,,Kristiansand,20021019,2002,,,,,,,digavis
200483630,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040821_130_192_1,faedrelandsvennen,,,,,Kristiansand,20040821,2004,,,,,,,digavis
200485757,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150902_141_202_1,faedrelandsvennen,,,,,Kristiansand,20150902,2015,,,,,,,digavis
200483954,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20050914_131_212_1,faedrelandsvennen,,,,,Kristiansand,20050914,2005,,,,,,,digavis
200484437,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070419_133_89_1,faedrelandsvennen,,,,,Kristiansand,20070419,2007,,,,,,,digavis
200486746,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20181204_144_282_1,faedrelandsvennen,,,,,Kristiansand,20181204,2018,,,,,,,digavis
200483088,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20021026_128_243_1,faedrelandsvennen,,,,,Kristiansand,20021026,2002,,,,,,,digavis
200485343,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140409_140_84_1,faedrelandsvennen,,,,,Kristiansand,20140409,2014,,,,,,,digavis
200482502,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20001111_126_258_1,faedrelandsvennen,,,,,Kristiansand,20001111,2000,,,,,,,digavis
200483996,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20051102_131_254_1,faedrelandsvennen,,,,,Kristiansand,20051102,2005,,,,,,,digavis
200483904,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20050718_131_161_1,faedrelandsvennen,,,,,Kristiansand,20050718,2005,,,,,,,digavis
200483021,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20020809_128_176_1,faedrelandsvennen,,,,,Kristiansand,20020809,2002,,,,,,,digavis
200483763,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20050126_131_21_1,faedrelandsvennen,,,,,Kristiansand,20050126,2005,,,,,,,digavis
200482859,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20020118_128_15_1,faedrelandsvennen,,,,,Kristiansand,20020118,2002,,,,,,,digavis
200486240,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20170401_143_79_01,faedrelandsvennen,,,,,Kristiansand,20170401,2017,,,,,,,digavis
200483162,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20030124_129_20_1,faedrelandsvennen,,,,,Kristiansand,20030124,2003,,,,,,,digavis
200486835,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20190321_145_68_1,faedrelandsvennen,,,,,Kristiansand,20190321,2019,,,,,,,digavis
200485574,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150123_141_19_1,faedrelandsvennen,,,,,Kristiansand,20150123,2015,,,,,,,digavis
200483083,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20021021_128_238_1,faedrelandsvennen,,,,,Kristiansand,20021021,2002,,,,,,,digavis
200484782,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120607_138_129_1,faedrelandsvennen,,,,,Kristiansand,20120607,2012,,,,,,,digavis
200482933,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20020419_128_89_1,faedrelandsvennen,,,,,Kristiansand,20020419,2002,,,,,,,digavis
200482305,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000311_126_60_1,faedrelandsvennen,,,,,Kristiansand,20000311,2000,,,,,,,digavis
200483136,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20021221_128_291_1,faedrelandsvennen,,,,,Kristiansand,20021221,2002,,,,,,,digavis
200485157,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20130831_139_200_1,faedrelandsvennen,,,,,Kristiansand,20130831,2013,,,,,,,digavis
200482621,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20010403_127_79_1,faedrelandsvennen,,,,,Kristiansand,20010403,2001,,,,,,,digavis
200483583,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040628_130_145_1,faedrelandsvennen,,,,,Kristiansand,20040628,2004,,,,,,,digavis
200482847,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20020104_128_3_1,faedrelandsvennen,,,,,Kristiansand,20020104,2002,,,,,,,digavis
200483856,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20050523_131_114_1,faedrelandsvennen,,,,,Kristiansand,20050523,2005,,,,,,,digavis
200482905,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20020313_128_61_1,faedrelandsvennen,,,,,Kristiansand,20020313,2002,,,,,,,digavis
200482521,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20001204_126_277_1,faedrelandsvennen,,,,,Kristiansand,20001204,2000,,,,,,,digavis
200484701,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120225_0_48_1,faedrelandsvennen,,,,,Kristiansand,20120225,2012,,,,,,,digavis
200485083,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20130606_139_126_1,faedrelandsvennen,,,,,Kristiansand,20130606,2013,,,,,,,digavis
200485350,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140422_140_92_1,faedrelandsvennen,,,,,Kristiansand,20140422,2014,,,,,,,digavis
200485765,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150911_141_210_1,faedrelandsvennen,,,,,Kristiansand,20150911,2015,,,,,,,digavis
200482371,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000609_126_126_1,faedrelandsvennen,,,,,Kristiansand,20000609,2000,,,,,,,digavis
200486170,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20170110_143_9_01,faedrelandsvennen,,,,,Kristiansand,20170110,2017,,,,,,,digavis
200484508,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070714_133_160_1,faedrelandsvennen,,,,,Kristiansand,20070714,2007,,,,,,,digavis
200483595,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040712_130_157_1,faedrelandsvennen,,,,,Kristiansand,20040712,2004,,,,,,,digavis
200483350,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20030910_129_206_1,faedrelandsvennen,,,,,Kristiansand,20030910,2003,,,,,,,digavis
200482856,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20020115_128_12_1,faedrelandsvennen,,,,,Kristiansand,20020115,2002,,,,,,,digavis
200486241,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20170403_143_80_01,faedrelandsvennen,,,,,Kristiansand,20170403,2017,,,,,,,digavis
200484024,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20051205_131_292_1,faedrelandsvennen,,,,,Kristiansand,20051205,2005,,,,,,,digavis
200482925,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20020410_128_81_1,faedrelandsvennen,,,,,Kristiansand,20020410,2002,,,,,,,digavis
200485447,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140826_140_196_1,faedrelandsvennen,,,,,Kristiansand,20140826,2014,,,,,,,digavis
200486624,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20180714_144_161_1,faedrelandsvennen,,,,,Kristiansand,20180714,2018,,,,,,,digavis
200485328,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140322_140_69_1,faedrelandsvennen,,,,,Kristiansand,20140322,2014,,,,,,,digavis
200483892,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20050704_131_149_1,faedrelandsvennen,,,,,Kristiansand,20050704,2005,,,,,,,digavis
200484081,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060210_132_35_1,faedrelandsvennen,,,,,Kristiansand,20060210,2006,,,,,,,digavis
200482648,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20010510_127_106_1,faedrelandsvennen,,,,,Kristiansand,20010510,2001,,,,,,,digavis
200485928,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20160323_142_70_1,faedrelandsvennen,,,,,Kristiansand,20160323,2016,,,,,,,digavis
200485448,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140827_140_197_1,faedrelandsvennen,,,,,Kristiansand,20140827,2014,,,,,,,digavis
200485010,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20130304_139_53_1,faedrelandsvennen,,,,,Kristiansand,20130304,2013,,,,,,,digavis
200483605,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20040723_130_167_1,faedrelandsvennen,,,,,Kristiansand,20040723,2004,,,,,,,digavis
200486737,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20181123_144_274_1,faedrelandsvennen,,,,,Kristiansand,20181123,2018,,,,,,,digavis
200483286,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20030627_129_143_1,faedrelandsvennen,,,,,Kristiansand,20030627,2003,,,,,,,digavis
200483295,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20030708_129_152_1,faedrelandsvennen,,,,,Kristiansand,20030708,2003,,,,,,,digavis
200485068,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20130518_139_111_1,faedrelandsvennen,,,,,Kristiansand,20130518,2013,,,,,,,digavis
200485910,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20160302_142_52_1,faedrelandsvennen,,,,,Kristiansand,20160302,2016,,,,,,,digavis
200484133,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060418_132_88_1,faedrelandsvennen,,,,,Kristiansand,20060418,2006,,,,,,,digavis
200485304,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140222_140_45_1,faedrelandsvennen,,,,,Kristiansand,20140222,2014,,,,,,,digavis
200482960,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20020525_128_116_1,faedrelandsvennen,,,,,Kristiansand,20020525,2002,,,,,,,digavis
200484420,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070326_133_72_1,faedrelandsvennen,,,,,Kristiansand,20070326,2007,,,,,,,digavis
200484207,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060717_132_161_1,faedrelandsvennen,,,,,Kristiansand,20060717,2006,,,,,,,digavis
200484775,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120530_138_123_1,faedrelandsvennen,,,,,Kristiansand,20120530,2012,,,,,,,digavis
200483265,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20030602_129_123_1,faedrelandsvennen,,,,,Kristiansand,20030602,2003,,,,,,,digavis
200485576,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150126_141_21_1,faedrelandsvennen,,,,,Kristiansand,20150126,2015,,,,,,,digavis
200485802,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20151024_141_247_1,faedrelandsvennen,,,,,Kristiansand,20151024,2015,,,,,,,digavis
200484924,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20121120_138_271_1,faedrelandsvennen,,,,,Kristiansand,20121120,2012,,,,,,,digavis
200484006,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20051114_131_264_1,faedrelandsvennen,,,,,Kristiansand,20051114,2005,,,,,,,digavis
200482488,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20001025_126_243_1,faedrelandsvennen,,,,,Kristiansand,20001025,2000,,,,,,,digavis
200483431,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031220_129_291_1,faedrelandsvennen,,,,,Kristiansand,20031220,2003,,,,,,,digavis
200484033,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20051215_131_301_1,faedrelandsvennen,,,,,Kristiansand,20051215,2005,,,,,,,digavis
200484293,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20061025_132_247_1,faedrelandsvennen,,,,,Kristiansand,20061025,2006,,,,,,,digavis
200484111,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060317_132_65_1,faedrelandsvennen,,,,,Kristiansand,20060317,2006,,,,,,,digavis
200486191,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20170203_143_30_01,faedrelandsvennen,,,,,Kristiansand,20170203,2017,,,,,,,digavis
200485052,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20130426_139_95_1,faedrelandsvennen,,,,,Kristiansand,20130426,2013,,,,,,,digavis
200482636,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20010425_127_94_1,faedrelandsvennen,,,,,Kristiansand,20010425,2001,,,,,,,digavis
200485235,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20131130_139_278_1,faedrelandsvennen,,,,,Kristiansand,20131130,2013,,,,,,,digavis
200484424,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070330_133_76_1,faedrelandsvennen,,,,,Kristiansand,20070330,2007,,,,,,,digavis
200482586,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20010221_127_44_1,faedrelandsvennen,,,,,Kristiansand,20010221,2001,,,,,,,digavis
200482489,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20001027_126_245_1,faedrelandsvennen,,,,,Kristiansand,20001027,2000,,,,,,,digavis
200484658,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120106_0_5_1,faedrelandsvennen,,,,,Kristiansand,20120106,2012,,,,,,,digavis
200485754,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150829_141_199_1,faedrelandsvennen,,,,,Kristiansand,20150829,2015,,,,,,,digavis
200483891,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20050702_131_148_1,faedrelandsvennen,,,,,Kristiansand,20050702,2005,,,,,,,digavis
200484286,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20061017_132_240_1,faedrelandsvennen,,,,,Kristiansand,20061017,2006,,,,,,,digavis
200483917,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20050802_131_174_1,faedrelandsvennen,,,,,Kristiansand,20050802,2005,,,,,,,digavis
200484932,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20121129_138_279_1,faedrelandsvennen,,,,,Kristiansand,20121129,2012,,,,,,,digavis
200483385,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20031021_129_241_1,faedrelandsvennen,,,,,Kristiansand,20031021,2003,,,,,,,digavis
200483276,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20030616_129_133_1,faedrelandsvennen,,,,,Kristiansand,20030616,2003,,,,,,,digavis
200486525,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20180313_144_62_1,faedrelandsvennen,,,,,Kristiansand,20180313,2018,,,,,,,digavis
200486873,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20200227_146_41_1,faedrelandsvennen,,,,,Kristiansand,20200227,2020,,,,,,,digavis
200482400,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000714_126_156_1,faedrelandsvennen,,,,,Kristiansand,20000714,2000,,,,,,,digavis
200483866,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20050603_131_124_1,faedrelandsvennen,,,,,Kristiansand,20050603,2005,,,,,,,digavis
200484725,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120324_138_72_1,faedrelandsvennen,,,,,Kristiansand,20120324,2012,,,,,,,digavis
200486061,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20160902_142_203_1,faedrelandsvennen,,,,,Kristiansand,20160902,2016,,,,,,,digavis
200484568,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20070922_133_220_1,faedrelandsvennen,,,,,Kristiansand,20070922,2007,,,,,,,digavis
